timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,entity_id,total_amount_btc,is_anomaly,risk_score,explanation
2026-07-30 06:17:09,85.24.81.12,196.63.211.11,53816,8333,ed9d6ec3283721adadca52fad43442c6191b183ca50e57d84478e7b85b4138dc,bc1qXHfXBPJyswtBE8a44t6G04IghFPYJUGtXi4rD8|17FTnexVg2YoUBbzQENPyVogWeAfg7uUbp|1tAflcDue9gPgYvQxIhJLtg6BZ0WpNQDX1,bc1q2Jx8yNmO5iBII5MCiam9ONYVIZYNkIPBfnQNHS,1.53260468|0.13019613|2.89409149,4.55594734,0.00094496,P2TR,DK,Entity_172,4.5568923,False,16.6,Normal.
2026-07-30 06:41:02,151.233.120.42,191.17.6.11,53122,18332,27ec6519ec4cb21c88bfbf927ea05e15c0168b654c69258d854636e18c1d06f1,3CTi2qG1XoaTaE5mRVQh447gmWq81Rr5a0|bc1qRWY2wuhCupSCaEIlOihCiGPJKQka3Oc1VFX6BJ|bc1qKrAxknCqHlPKlZz39oEPN1zfmZ7UwDAH6jdTf0,3iwT2REtbSbpnSbOL4DP5SaWqSz8T22P7y,0.36816332|1.15180724|2.28955,3.80911336,0.0004072,P2SH,IR,Entity_173,3.80952056,False,67.9,Normal.
2026-07-30 06:42:41,212.121.93.229,187.233.189.131,59305,8333,4e9786b2f5745f5af97eb8d737fe0099dadd045747b0dcbd9feaa858f96baea9,30Nq2r4gPBrHBwp4awT1VYOpMdJJRXm8T3|1Q8ZQFk17922oOe7XC4CcnSvBOzVnY1bmJ,1YlCYLiWEEhU2C4VyVdkPlHyz2iYok8xi1|bc1qdIf1UFHwBFbOppuiK9Ngvt7LoT4NeZKbTZsbSm|1t1lvNkNmWuT5zfDnYxQSNcXF4ci3cVgC4,0.17032706|3.62951827,0.97436234|0.22612907|2.59910759,0.00024633,P2WPKH,IT,Entity_128,3.79984533,False,5.0,Normal.
2026-07-30 07:02:14,156.72.239.37,131.127.28.240,52139,8333,3be974eb157aeecb07f6160e9b3497aae62abceb072ec5f65438a9652a92caf9,bc1qUkdIMHMZoPjprErniUGgA7wLmahMacmd6RniSE,bc1qb7ueZBxVlXKCBSnI2fKaZGnxCZVaMnn8S883BQ|3Wdwv0mUOzaCNkkDUHx41iGDvNXC5eSsT9,4.56287359,0.73035739|3.83176813,0.00074807,P2WPKH,US,Entity_174,4.56287359,False,45.4,Normal.
2026-07-30 07:35:58,220.183.241.192,119.184.48.28,61976,18333,ece997b862af8c1a7034aeb3a69d36cac43291c13878be6901ca5bf41def5fe3,bc1qFCMmdgj04Ej5dwmpM3CgdHjbFeoBJzU3ogoozm|1eKdBnLlxCmwqubJrgCzVnsjX74JIozG1n|bc1qwkpKiXNxj2fa5RKrQXDhiqBokQKSLfZszIl98M,1edeNLjQZo1xC8yE3DD6So323xRa1Fv4ID|1VjsChZxu7S4fLxw1WUdKDD0P2vvgyuNmo|3OzirVLY16U5CkeWAItGNZmLFJxpNUhGDF,0.56813551|0.37852025|4.04282344,0.42753223|1.88650506|2.67536679,7.512e-05,P2SH,CN,Entity_175,4.9894792,False,57.4,Normal.
2026-07-30 07:37:31,153.84.237.106,1.114.167.209,56289,18333,b5837f53bb4af8554661165ea40b8bb29cfae68321f1d6030ae965ef59e69923,3N98C61HpLiNBMZRQDqxYWfsxtGUbx96sp|1TWMEFmrMGxsjw9TtS1wy09UlGJig4K1RY|1fghHR7XLSdOFErwL3xRI8U0K2PHGlVtuX,bc1qjlnLHJzNeYtQLCsPloFNkDaC2ICaNiv9eOOWOj,1.58662904|0.20938904|3.18024867,4.97532061,0.00094614,P2SH,US,Entity_176,4.97626675,False,68.5,Normal.
2026-07-30 07:47:22,1.249.253.21,103.37.129.10,61805,18332,2351683bf615476c8a21559b97d685912948aef8817191b96b8fe89b1021e0de,3rbQvaNQvkumbuDO2HXMj118bxXSMDCNsi|bc1qR8CxDcROTM0H5dbvFy3ZLf6ai9fIKVjoeI2vz5,3Mt880bZ1oldSwbpc8rthvfeXURQRrWOcj|1IanDsvskAGAemFc0lLUxHUcrcZe2KZhyr,0.24578768|0.52010333,0.28204877|0.4835139,0.00032834,P2SH,KR,Entity_87,0.76589101,False,22.2,Normal.
2026-07-30 08:00:52,157.36.87.5,223.190.110.111,55147,8332,2d0a94d38df654993a1eb28599f994c0c84ae17d8165cee683058b43e7a333b4,37iXXirAreUPGPKE0U7RoIRnOXk5J4O8MW|bc1qkNHiedXGMSUv1PT0tiYejU6AUEYes0m9gbHy8d|3Tu83Pbo5fXpzHxfccejepHBiqAAIHNNld|bc1qLD4aP7rNPpSticw1XsyeMghuuUJiSV9Qho7A1Q,32yq1VqZpu7fEPfmFMqpeQbSR8lah2XvCm,0.04764029|0.15021738|0.18704508|0.37980638,0.76381454,0.00089459,P2TR,IN,Entity_134,0.76470913,False,13.4,Normal.
2026-07-30 08:04:16,215.213.138.2,193.4.17.25,52568,8334,5d1769f01a7beb31fc2492e964301334832c1c17191d3797d253fb98582cc37f,bc1q0tR91byCV0uajvaE9tiyrCpKMPJWnnufaWJN30|1waVH4Fpj3fyni5rQ75CU9I8B11fKKAkc7,bc1qNBETQufwQ4qHG8XtHZmLeZY3porXVMGZGRCUNv|3n8rKDjMUvIYKh7JJpkdUICepSqBR3nSTJ|bc1qH58AgJI2jh0zF7lNu1Lm5GM1uBpdCLUqUum5dp,0.34066664|3.0491919,0.74217323|1.26778866|1.37892481,0.00097184,P2TR,US,Entity_177,3.3898585399999996,False,23.4,Normal.
2026-07-30 08:17:08,54.166.229.70,205.54.211.208,62346,8332,07500587203def66452f7f8a54e9ecf63b7231bd4ff25b73a79751b42da753e0,18dacK0gId6Y2g7a0H5DghrCJjw8X24kri|3LZ8IQjz6nmSNIL7XYVtXFtOQwvS2bphuL,3pgIJKc7fmiYAXz9ubn28MG7cQGXHZIUTU|3G7GdZxxtvcknwZ1PebUHm0G29cEcyvlfd,0.0912512|2.42124557,0.7913927|1.72104146,6.261e-05,P2WPKH,US,Entity_178,2.51249677,False,24.2,Normal.
2026-07-30 08:29:37,152.67.154.153,166.190.186.195,58406,8333,9b8ab8666be11744938613c735f8eba8c575d436b2287fdf1d1f7c81d15f4e8a,bc1qSXVkRgGinwyK6HrimsdZ1XiUKjn4pIagbwtO7G|3rEbnIREDqs2bZDliwoDymQVy5Xd0k4YLh|3y9J7Uvemosq6BTUoRJzpI8h7aqvMEz0NW,bc1q6r05FpeTEcHGzTt2nxuNM63XimtUeAuNfyxbdj,1.58878603|0.03215126|2.27810646,3.89804963,0.00099412,P2WPKH,GB,Entity_179,3.89904375,False,23.5,Normal.
2026-07-30 09:29:40,189.91.250.173,203.25.38.82,53197,18333,926ae9b3b340eab7aa5f9dc580a217fcba5d2ac3197188f5e6700cc9f14dd9f6,bc1qTCSrH3b7JytPpNg2XFM4g9NoyiwrslolfIp6ot,3JXRFOtabUgcT5vst4VHQVTTDAJh0habzf|bc1qLr4pVI1LyeqmbEBhUJnjI6LM1e0S4KZd8jBOu5|1QMxQ5fg4WAgPc5UiLOJIlDLbWTU5gY2ki,2.18890468,0.86476558|0.06248526|1.26086201,0.00079183,P2PKH,BR,Entity_153,2.18890468,False,38.8,Normal.
2026-07-30 09:34:35,220.201.171.36,175.184.201.86,58696,18333,e08cc9a0d974948ef8fdde76fc70592f397d01bbd823377dd53c96290f423d1c,bc1qwjdMMossZ2XsqpAuhga6xZS8Mf2K6HkA8IzcO8|1j6gpKSkSJXwbeyOdZfUnjD0lFsr6BBrvq|bc1qS0PmDBNGsK0M3Lej2QQh2ttOWaC2n3LGc1FR04|34j8Yh7XXu6IRtxX2gPWqaGTGYaPqjW2Vy,1irA3oy6DqxDtA6dmDv5Vff73OlfnFyozm|1PpTbHons5U3IeyOSYQSwxpUg5DyE7ecsV,0.06587749|0.02559969|0.002219|0.09746601,0.06437573|0.12589468,0.00089178,P2WPKH,CN,Entity_180,0.19116219,False,51.0,Normal.
2026-07-30 09:45:14,151.89.226.236,217.113.139.123,54424,8334,ef9d6be6b7bf7c53d4c319546704390200c81e9f465922edc6893830e79943a0,1Vadb4ReJsAuAvKYmBaHz6d8Amfi1NkD7m|bc1qA3g1rafjQU24R89hykoi99oigSYBbRF99gImKQ|bc1quweT5lAE2rGGR3sQ3LEgnJWjVIjVMR0tfmGd5r|bc1qCpmfgOeP2I0RzgdS0HFEuXVwKhNAomGdOewe19,1GjpeccE4uacmmI8DaZcEKdUnh0x56ribv|bc1qzHNr1HVMvExqp4VE8b901YPetFGikDr2U5jUnF,0.70656182|0.22930279|0.03700423|0.75413194,0.76767918|0.95914051,0.00018109,P2PKH,IT,Entity_167,1.72700078,False,17.1,Normal.
2026-07-30 10:07:43,185.59.6.49,85.51.136.58,57682,8334,e87551ba5c07685e51ebc8cfe223d515137134ff11099e0a3ce1e7710b27ce62,bc1qxnPj1H7vbWUWZELZwFOyj3G4MhlknTWNBsCpY9,bc1qOJZ3XZB3t9i0MR4TH1OEAHAs4XjUeu8mlX1nGb|bc1q0Jwzjrg364yT4gV2vKVZoVMcCNrnnDr0DCm8Cb,4.51493422,0.73064251|3.78355544,0.00073627,P2SH,PL,Entity_158,4.51493422,False,22.7,Normal.
2026-07-30 10:11:58,130.106.23.113,219.240.114.90,59194,18332,ab68f381bbefe0ed95fede179edf0b011d8a7b293712c11714541b14ff5ea63e,3T8SjF4Boq87alHZqNYU8Nwp3k7iX0EScp|3i563VOFWeOfeNls4EStdmWPDxMqmFWi6l,bc1qjxIyOdzzIWnE9pXeWtwfLlwod3WAT3mBgNGsGs|3r08UlnPJYJNIDF3rkZo8S6UotoTgFyOh7,1.745825|2.1243263,0.47982313|3.39020359,0.00012458,P2PKH,US,Entity_181,3.8701513,False,49.8,Normal.
2026-07-30 10:15:05,138.161.120.236,60.127.60.185,56943,18332,e64fc2ffd6c43338e6edf5634ea69632dc908effedd8deaee21b4a4807dbbdac,3k9cdfdW1fvIAVQLNDq7LK015lwLca1Yoq|3HtD0H4jWCM9THAk95lRaWcSeuEu9aYmV6|bc1qZ8BURDGJ0kFoOwwmrHloNht1DLWPw8nH38Xp4m,1ESrTGYqMqBF3lmv9G84PLhQ2DlljRZHnh,0.20455542|0.14028186|0.17421369,0.51824114,0.00080983,P2SH,US,Entity_182,0.51905097,False,23.8,Normal.
2026-07-30 10:55:20,80.135.83.114,57.242.255.14,49291,18332,42b2e2d04133a791db9188ae002733b46659437719757663220c86030a2e6846,10LrjHtgeGbSStc3QaadyJ1VcHbZDJxQx4|3DRrgI3jzHMjID8Q48PjBUixxkbQY5Kl38|3PiGpSJ6TWwC1XxtyDHC471zmu3O6A6bmJ|1qUIjyWmzD1i5t5LT2PWfa1d0t3mjn0w4K,1STnevWpbdbpLQdnQAo6g0w5hjY4xtrBxc,0.29310638|0.48549662|0.08758496|0.44188613,1.307456,0.00061809,P2TR,DE,Entity_183,1.30807409,False,15.1,Normal.
2026-07-30 11:38:37,195.111.25.223,213.112.135.222,53142,18333,9990e575c4169faf817c67afeb9a740258f649db7f0af5df75eeedc5a5817223,bc1qdcNgz5xBEYIc7LjC4g3GIRDgfw5AX8gJDZBJSm|1guyDWGQRd2nGFNTcperqdz3vQZlNgFntt,bc1qadB3G9XHQTR6bdt7fzh1K4l9Q2keqTSTapOf04|1QRSqo3pzwTHCbsRiz50o3TxUlAQWlMqGm|31vVg96CjBfHHDwn0PWmVunaSaAovO1cuU,0.95741978|1.27938688,0.03248123|0.87840477|1.32559667,0.00032399,P2TR,HU,Entity_184,2.23680666,False,1.9,Normal.
2026-07-30 13:13:01,209.157.219.184,203.228.147.245,58426,18333,508e75d07ab509faa76dcef8cd5225e75b3901be963d8fda599f28bd0e588d23,bc1qs9wjTJ5wbE6xwJy1D2tj6lgPjbh5NxT7hB1bh9|1BaOK0aIOd29Ezkb5XPGCEEdrKixi7guOV|1TEEF6rBo1MMQuInoxJDhvV0LdxpNhxEJJ|bc1q4sbEmtKyXQ9YjvY08wo5Z5PXTWLvdwAU2SzDwh,bc1qPuDRZQY3KEMr1DzHA12cbgDXD8KEJIbv0tw5dI,0.01552185|0.14918018|0.20660197|0.23285079,0.60327194,0.00088285,P2PKH,US,Entity_185,0.6041547899999999,False,26.9,Normal.
2026-07-30 13:28:10,179.187.207.45,66.97.174.250,59098,8334,47e707b039ca66c11f453b03ab7669a83292e4326b9208d4d0cbfedd3f5b8125,1jKmiVrv7c21Ycd9n2e5EGvjBHygQ384WT|bc1qQR9Y02RNJzH7wvfidnAGzqgQIapXzcHeL4pXIo|1x0zSygntUVbKWDWa92e1Y1fH4Ix4YLLVh|3MScwhfYYn5zBFXEDHNLj0RU604709b4RL,3Eoiif07LvVIhY5GacCgsxxZFUw3IgJQV7|3jcgAb8x7L11fjZFSqycqhYyLTsVfEg3p8|15BQpZjieRrMAq08iVsy66p9ILhsIp5aPy,0.59143035|0.13670089|1.32346565|1.73362426,1.14047486|0.51209071|2.13234485,0.00031073,P2PKH,BR,Entity_186,3.78522115,False,31.7,Normal.
2026-07-30 14:40:26,214.25.122.234,205.23.145.175,56679,8334,e8c94d41ab418db567686b4226bda07680df43f3da772ebb56c3335fb668aecd,bc1qFc1pDxj51I4TAtzSqexF3lX87eCr0uIamIsMCK|3POkaiaEvGYqxU2Th3uAGq8MEFd1kjV3Ph,bc1qrrbmCd4UVJOMCfVHe1VlqUw30exU8Y2Mkdhx6J,0.15861214|2.13962087,2.29761528,0.00061773,P2WPKH,US,Entity_77,2.2982330099999997,False,16.8,Normal.
2026-07-30 15:33:31,140.233.19.208,196.246.26.107,57159,8334,0138e35bf76e383d24d0d77eb524d42bb47953016dd9f6a52a0ef7fddf044f08,1LENc97A6ZtLO1zOZsOEqSRaSix1yDOmw8|1BxUCP8heK70OLfxUa18NakB1WTslF06a8|1R33V9TEJonqd15KYMANNfykfvdA5GQWBZ,bc1qJrIBmEynxbC06lQ66ZRva3bFQfvf6TCO4yfaLF,0.50590236|0.33954033|1.24206074,2.08674688,0.00075655,P2SH,US,Entity_187,2.08750343,False,17.2,Normal.
2026-07-30 15:35:05,159.196.70.141,62.195.50.182,52232,18332,9983f48e5c5861d53c58ee66f330ea3d9ff6ce695c11815f8a513ed8c341983f,17lZJVpMabQDpdhENh4uUfeR4zbcyISP04|3fM5SAhJNgwLvyVzcLQGorqbSj6069xSmC|bc1q0NVn106XD56h2FihTO5mWdBfeZSrlPE37vO0QB,bc1qlV4a3ithPvZrx0AtssgYoX1HuycNPQr375H9oV|3fluLZ9zolZYQnTQMqqQcTdtprmtTWQKla|10950kW6CeGZVIAedfEcTkYhngKHatZoe5,0.19562719|0.284578|0.48872548,0.42061935|0.0578954|0.4896167,0.00079922,P2WPKH,AU,Entity_188,0.96893067,False,4.9,Normal.
2026-07-30 15:51:33,40.39.211.252,169.157.45.246,51354,18332,ce1425581221c9426a7adc5afe523122791bf071aa739cf77446ba6ad6f25a21,3trNn5w2vMfFtKvaiTuTTPIBxfxta3GhK0,31C7gM8Mz0QDekMhlqFjuTEUACIIsA6w39,4.45407,4.45344181,0.00062819,P2TR,US,Entity_189,4.45407,False,39.6,Normal.
2026-07-30 16:09:08,80.142.97.66,25.185.228.194,63215,8332,c017b5ad7047fe0645e8f326214773f43a78825987cecb43e7ffdb72e53dc7ee,bc1q6AxAjScAEdoLnx1Ep0cT9ImDhVglR3n4rMpTFD|1uNzero0vmPFl2IZJK1p5l9dGu5t8bkgPb|1vmVxdRzQM5QnEqDEofvoXZ5Wp1fAWZiT8,3igmwi9n9Wn3y0AFJQUzQK03tiXvFT224z|3rYOjVGPb3C8GsbWQMAx9PIjm952qgbJZq,1.09888873|0.13555736|1.25685884,0.71874216|1.77198607,0.0005767,P2WPKH,DE,Entity_190,2.49130493,False,13.8,Normal.
2026-07-30 16:31:50,143.98.73.106,51.55.183.118,52497,18333,8f1a26dc3850744252f180538184eddb34a7c34b5af64d553fdde795a002a349,3gRZVH3iEC3b8X79WU0YWVcsmFGeEHBU7n|bc1q7bCMfUcBjgHxcF2OElbZt5VUX9gkY7Dappd8ZV,bc1q8OTg3e7wY6OHLUDdxeyBxeeGxagCiijSYGySyy,0.08932255|4.44446031,4.53281144,0.00097142,P2WPKH,US,Entity_118,4.5337828600000005,False,28.1,Normal.
2026-07-30 16:47:05,76.41.89.35,223.83.81.222,52948,8334,db672ce94fb212f959761053416c66a11c63225cb216c3a1ccf62288e873a97c,3y1htc02u3gVUbVNnmrHVPqjh7IgHIq6XJ|bc1q4COfFlK3HyubC332fuOSkTfRNfRT8LjIcku21k|bc1qrLtG9viIGNElLR8abMh0X9zuINamrWtFuaQvSM|1lSAtVBMhimMpC1Ha2oKDzeLpHMIZdjOc0,1AJNUPqkS33D7pWbQJcgtAPbYGxgENiYq8|bc1q261a5Z5yNWBFw9vfWL94gVkXLctlZKy1DBHB7a,0.28577342|0.15940099|0.40813142|0.71186976,0.33146243|1.233592,0.00012116,P2PKH,US,Entity_191,1.56517559,False,50.8,Normal.
2026-07-30 16:53:32,210.145.241.110,166.20.132.187,52896,8333,72dfb3b68045feb7cc05cdaa7ad8f3ccda2700797e09475f399dc22919d5f5de,3JqKcAYdaJ25yHhTCXXEKWYI31OxKib0bj,1D4zYfF4McWs4zzEsKBQwrFWLuByzXkFAx|bc1qcTAQxgNYdX5Ync4JFFTJ3UFbnjN5QHV1A0fo8G|1m6AhBKbD6U5TDRZbj8g2VqPJZHzYwffLg,2.50976853,0.99084314|0.45627442|1.06255364,9.733e-05,P2SH,JP,Entity_192,2.50976853,False,23.2,Normal.
2026-07-30 18:21:08,58.82.103.243,126.51.12.38,59916,8333,66295f39ad5c89ba2a55e975fd3eb419a72c8adefb8b7c331ef3ead7c0229c93,bc1qnC2DE7Woc9SXAsAlpvKuCg6lwyx3bQpfGY8RcP,1dKh5jC5Ego9LsQbXR34Hwp1EPYQs5Q3hd,2.54961163,2.54913936,0.00047227,P2PKH,CN,Entity_193,2.54961163,False,41.8,Normal.
2026-07-30 18:54:28,202.234.252.86,137.33.221.148,59577,18332,c659ee65b21c45fee2f4f2ed412017cf5f3dbcca6589195640dcd1a03050f50f,bc1qydlw0vjM43uVlhq4bLZoPphShL25J43ogY4Ne1,bc1qxt2UKok0WlNo5Au9nVZORrg5FnSCtm713KB0lN|3WgIFn8Tg5RPktWANz9kaPDQDMZKhio38k|3L0w95PIKbNDKLN0fIqDK2cNHPcHb9BLaQ,3.94087318,0.92598027|0.92837273|2.0860566,0.00046358,P2TR,JP,Entity_194,3.94087318,False,9.9,Normal.
2026-07-30 19:13:15,184.52.207.146,207.63.54.164,58459,8332,3fcef9e0d45dc6d1e6ef42d8517c62d51611a2c4ab82904038d9d6c5a2d8aa13,328Hy2l1dWp1FlidjurcI6bMbBXCm7OI4Y|1s1qaNXgj7UMHm7C8WdGJkVvKqrC2yTH1b|1FWBvnaQ7wtwdljDfBFP8vSh8MQ2NfbUYg,349xWeTc2nZYCR6WrXDOHoSL3xTaRAp58u|bc1qQ0DGH6ypOnO15GCbLlLsH0RU2yJDd8BTn4FNb9|1FT16YLtrMTohVh2GfsIyKhrDA97A0aaYw,0.46314876|0.43004067|1.13517677,0.76038433|0.00239095|1.26542817,0.00016275,P2PKH,US,Entity_34,2.0283662,False,38.9,Normal.
2026-07-30 19:26:44,223.179.165.103,132.124.131.102,64320,8333,145a45a6b860fe5f19aa5395a0598ef53c6cbe669f5da3fc2318cb3cbf93426d,bc1qdcNgz5xBEYIc7LjC4g3GIRDgfw5AX8gJDZBJSm|3C9Q0PRrvEJ1ihGRdboLisI066VlN2Q5Rq|16F6QLETfmauPLrA4iIwzJZhlqw145xZ82|1guyDWGQRd2nGFNTcperqdz3vQZlNgFntt,1rwF3QFbsy4O3vdi5gOk9wsxVbuKsDzjZ2|1i36CYc6tj15ZSsFopTsCi75beqWyavg6P,0.95362731|0.45204628|0.33737376|1.62633695,0.13869306|3.23045488,0.00023636,P2TR,IN,Entity_184,3.3693843,False,3.1,Normal.
2026-07-30 19:46:49,218.110.119.233,122.25.76.188,62371,18333,c2aba3043b543e80e37b43d0917b7cb444a144d16a13a158aa92c5da2ff4774e,19rLb7r3feCPr8eXwafTFIczVBYOqqo6ub,1WwpQEzcUAA2a7MSanLv1JmD2yz1HjRlbs,3.91223455,3.9117928,0.00044175,P2WPKH,JP,Entity_195,3.91223455,False,16.5,Normal.
2026-07-30 19:54:09,181.147.17.121,199.182.177.214,54122,8333,596497130affa6dca74f8770e3331a332cc636750b7a80880f51dddbf0aff2df,3wr6023u8Ll6ejH6FaflQvqrBlkqXgSsMJ|bc1qYZjS9gIWvf4H1Q5jhunfRnMvbs3M0T1fZwoyNB|1gq5xEdTwprnNJoYAgUplKznB37cveZLYY,1Nx2R34h2eoH1DguJ0LcV8nngzjhJrZoVk|3Epn4znglZNhpXLubL9ZBhm9mEAYMWcOfR|3uC6gaiiK5SPfczuvOjXnbCbuhfStisCNN,2.02196805|0.26503352|1.92515396,1.58377417|0.02988382|2.59808208,0.00041546,P2TR,CO,Entity_52,4.21215553,False,33.2,Normal.
2026-07-30 19:59:04,209.128.219.242,148.2.133.211,51431,8332,4bd81ce82853ac432509072e77a3cd5e843a5dae97c0d1e166c4a52ee8794c44,bc1qNEV6RbivEL55DEh7AMh5XHU5BxlyO48ydkHiUw,bc1qrYaAglbKiu4O05nMjIgz9rklfyh6UpDru4phdr,4.92571817,4.92561249,0.00010568,P2WPKH,US,Entity_127,4.92571817,False,34.5,Normal.
2026-07-30 20:36:11,20.129.242.84,218.236.223.193,62139,18333,d376428f806e7c54abd8f2575aa6e29631965331de55873759636ee10923ca4f,38X8EkaMTZwCKBI8Mf0BGpv0agdjT3PyBn|1rFwlZ7277765x1ewFS2HqECPbkKZPXMUL|1eegubkuIKScjaJQFD3KIc9szrN0BTIdJU,38wHwg8KpscTuiWSApAcdK1bewoqOEu6yG,0.83394709|0.75565606|2.39675489,3.98621191,0.00014613,P2TR,US,Entity_196,3.98635804,False,33.2,Normal.
2026-07-30 20:39:38,210.55.111.47,163.174.129.96,63475,8334,ca67fed06e6dcb2b4c5de188bae4e0d41f44b2214742e9ba9b794118f02a028c,3MfRZ02bRgZSv0hkFW5dGyXmdEIBKr7E3g|bc1qQktKOj2IovMjUtWfWCKOlDmozgnun0idefN34p|bc1qVlQv5ZZzOx1pUmaTM5kzybOEMFzfMSSb1RRlzS,1m3fc5woDwRWNSoovk3ouAhaj84ileVeZp|30hvdRH5MITAyjaDgPczKtrK8VAiuPMrJ1,1.03399326|0.55249021|1.62393619,1.40307689|1.80714703,0.00019574,P2PKH,NZ,Entity_197,3.21041966,False,18.0,Normal.
2026-07-30 20:54:13,206.249.5.96,45.113.47.130,56408,18333,9cfbca57620515a1e47bb1497fbf938215e33b2e0580ae11b0aa8dfe0a6526f3,3tS8sliB90sZbMuaEUMmTEjoIAEzk6UUhC|1y9F0RyvRyji87MB90B1qMDZPJNwc8gFFD|3QMUdFgO0NYuwahmBnGRb5IPZGaiDVSD6g|1aPonPWF1XSGrXH9z1b0Y9lj2tOrXl1hyt,38dFyhAuwo0aFw1dGZhv66NNgfjF9tkQjU,0.74495688|0.31265368|1.1672095|1.94515612,4.16975582,0.00022036,P2WPKH,US,Entity_25,4.16997618,False,17.1,Normal.
2026-07-30 21:22:54,157.55.238.15,167.166.228.61,63392,8332,7e71436cab480ba73649d2884ec6037ae172a649c5465d4783f5dfbb5d17a884,bc1qyFWZFbszVu1NkNjugVYIkYSqY82iEp7f2Fq0Nt|3EahzwZyLVzrugKaM20zCtkq7Ew0HWsy0Q|bc1q3vkMwyvjJk5uLKTssUE4VAmCISZvzsFH49BK3u|bc1q5QQst0EiBdgTQ1C8QkSCuLiWUM6GJb9kQgdNiV,bc1q7mavCfAmKYDJoF0gtWSp3G9h34HKJSnHJga0Ne|3iM6gMHKkdmmMMtT6kIzOSLlgtf1rF8GKG,0.40748769|0.0759515|0.08853455|0.33823366,0.09762498|0.81164977,0.00093265,P2SH,US,Entity_107,0.9102074,False,29.3,Normal.
2026-07-30 21:30:43,203.122.4.123,209.170.203.36,65375,18332,ee4228f009d0a8c2f28fdf2209e2088f31ce9be8b547fbe46932d9d2fdd21e05,3gIbf0MJkRckIBqqVkqAumZJBVawsHUxVz,3b8D1FxfiZyl5LZ9g6MEQ3hOVNUIgxx0Fq|31535ROyvR9kSS5FMQ8L1ZQwHjv6vP6V4j,4.22088321,1.63334854|2.58742389,0.00011078,P2PKH,IN,Entity_198,4.22088321,False,47.0,Normal.
2026-07-30 21:52:48,185.220.101.42,129.134.127.172,63074,8333,2fecee28d17365773e79d203f5988cce7e47d224858f1abfc78feba5165deeb0,3jqV88XbgKJmDOPOMUC6l1hPUmnJxogoZU,1BVQde24Sfx93XdkfUKkkCRXpAGDxprdeC|1ZtlHsaRitV4pif44xk9n7udFRlQoKIYGU|3baYhrAGc8lWvQd5FYiKCI3DZGlLvPks2f|1AAd0ihy7uO6gOxHbTk0MlWPxeuJBZwNEw|1rRChn2AaA5FXyCOm9WY8J0LjHPwrtpUGY|1gNbq0XAn6F9wu9vXgt7OvUcqTOL8ClKMx|32cOGaGcb3pmMZ0XG5hhihlArIXVsuWryw|bc1qQEiz9RU0djZwHHq3awgyI2To8udm97xLAcoreD|bc1qUql9mpunHIMK8jgCFqEfD5R1YKw8si1qNVlfcn,0.0001,0|0|0|0|0|0|0|0|0,0.00066202,P2SH,DE,Entity_56,0.0001,True,85.3,"Risk indicators: Entity uses multiple distinct IPs (3 IPs), suggesting anonymization; IP 185.220.101.42 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0001 BTC)."
2026-07-30 22:19:18,212.160.237.30,216.202.79.194,53705,18332,6ffd438428318feaed9db5e6d1b3d9317c392d2521d6ea0682716a63d29c13ef,1EENe9vnfJP7juMZLemEncsls9rBIaqAB7|bc1q6ZH8YO1yiaDwMaMz6AuDUOT7s0tXtpSt7ODM0g|31Wte8aZzeUeDc4IWwDoO1KevlpLeXFvHe,3RaAEDoHQ7BCMxLzfMTB79cZ8FHrJQTgU0|bc1qVRdAXaCfvEP8qYkfA1uNFnQeWLQrolBQMqkIn5|bc1qFuwj8PRK9yoAdNe0ebh2zi72zbXTl5egS1JHk2,1.29526406|0.07250355|1.71625849,0.9954565|0.95645202|1.13158527,0.00053231,P2WPKH,PL,Entity_103,3.0840261,False,10.4,Normal.
2026-07-30 22:23:20,199.55.121.35,208.205.0.125,62128,18332,74f24e4b393977b873a58f8859902361c3120e90f098d30e119657d9ccc82042,1Z3qdHm5qmd2GQ0K7dCgtBTpEamTeAGka7|1tKOxt8S9DhdB8fIHxIqpNDBQ7m6JHJIRv,3oWoisDgUTrooyzDWJC8yXTNxeb4fAKYbn|bc1qspsjnjlKC1QhOaLpI8DHAohxjXFIZrLDmdoWGU,0.24521364|2.43084847,0.89249585|1.78314239,0.00042387,P2WPKH,US,Entity_42,2.67606211,False,8.6,Normal.
2026-07-30 22:52:41,91.219.237.99,8.60.144.210,59966,8332,cf7815021fd3e6ae8241f1c3c5fb660d77fa8a8ab01b378010c9da370b5885b4,bc1qt4NBnCrvPFc7v2Qly4BCHvLehLZXu2O8xBy4Xf|3TMK4uTsRdVsdYkbhq2fr9y3lmw9b6R11I,3AH2gbMtNGWgSBy6LQ1lH8inrs7L4WSIoZ,0.00040337|0.00059663,0.00007243,0.00092757,P2PKH,HU,Entity_125,0.001,True,81.4,"Risk indicators: Entity uses multiple distinct IPs (4 IPs), suggesting anonymization; IP 91.219.237.99 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0010 BTC)."
